Address,Price,Rental_type,Beds_baths,Sqfeet,Boro
"1613 Bergen Street, 1 - Crown Heights, New York",3000,Rental,2 Beds | 2 Baths,Listing ID: 429811,Brooklyn
"3820 Nostrand Avenue, 102 - Sheepshead Bay, New York",3000,Rental,Studio,Listing ID: 430358,Brooklyn
"177 LAFAYETTE Avenue, 4 - Fort Greene, New York",3000,Condo,2 Beds | 1 Bath,Listing ID: 3846734,Brooklyn
"769 Saratoga Avenue - Brownsville, New York",3000,Rental,3 Beds | 2 Baths,Approximate Exterior Sq. Ft: 2100 Sq Ft,Brooklyn
"769 Saratoga Ave - Brooklyn Other, New York",3000,House,3 Beds | 2 Baths,Approximate Exterior Sq. Ft: 2100 Sq Ft,Brooklyn
"784 St Johns Pl, 1L - Brooklyn Other, New York",3000,Multi-Family,3 Beds | 1 Bath,Listing ID: 3850152,Brooklyn
"67 Sutton Street, 2RR - Greenpoint, New York",3000,Rental,2 Beds | 1 Bath,Listing ID: 3845342,Brooklyn
"416 Clermont Avenue, 3R - Fort Greene, New York",3000,Cooperative,1 Bed | 1 Bath,Listing ID: 3868742,Brooklyn
"7224 18 Avenue - Bensonhurst, New York",3000,Rental,Studio,"Approximate Sq. Feet: 1,960 | Approximate Exterior Sq. Ft: 1980 Sq Ft",Brooklyn
"1613 Bergen St, 1 - Brooklyn Other, New York",3000,Condo,2 Beds | 2 Baths,Listing ID: 3127117,Brooklyn
"465 Eastern Parkway, Q - Crown Heights, New York",3000,Cooperative,3 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"692 Madison Street, 2 - Bedford - Stuyvesant, New York",3000,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,500",Brooklyn
"11 Maple Street, C5 - Flatbush, New York",3000,Rental,3 Beds | 2 Baths,Listing ID: 3871347,Brooklyn
"1000 Park Pl, 3A - Crown Heights, New York",3000,Multi-Family,3 Beds | 1 Bath,Listing ID: 3843631,Brooklyn
"666 St Johns Pl, 1R - Crown Heights, New York",3000,Condo,2 Beds | 1 Bath,Listing ID: 3872220,Brooklyn
"697 Sackett Street, 3 - Park Slope, New York",3000,Rental,2 Beds | 1 Bath,Listing ID: 3884777,Brooklyn
"499 Quincy Street, 2 - Bedford - Stuyvesant, New York",3000,Condo,2 Beds | 2 Baths,Approximate Sq. Feet: 935,Brooklyn
"854 Greene Avenue, 3B - Bedford - Stuyvesant, New York",3000,Rental,3 Beds | 1 Bath | 1 Half Bath,Listing ID: 3871304,Brooklyn
"339 Adelphi Street, 1 - Fort Greene, New York",3000,Condo,1 Bed | 1 Bath,Listing ID: 3669489,Brooklyn
"2355 65 St - Brooklyn Other, New York",3000,House,2 Beds | 1 Bath,Approximate Sq. Feet: 680,Brooklyn
"504 Myrtle Avenue, 41V - Clinton Hill, New York",3000,Rental,1 Bed | 1 Bath,Listing ID: 3888942,Brooklyn
"96 North 8th Street, 4 - Williamsburg, New York",3000,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"348 77 Street - Bay Ridge, New York",3000,Rental,Studio,Listing ID: 431542,Brooklyn
"127 Butler Street, GARDEN - Cobble Hill, New York",3000,Rental,1 Bed | 1 Bath,Listing ID: 3859066,Brooklyn
"254 Wyckoff Street, 2R - Boerum Hill, New York",3000,Multi-Family,1 Bed | 1 Bath,Listing ID: 3868619,Brooklyn
"181 Clermont Avenue, 208 - Fort Greene, New York",3000,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3889688,Brooklyn
"null, 390 Union Street, 2 - Carroll Gardens, New York",3000,Condo,1 Bed | 1 Bath,Listing ID: 3886755,Brooklyn
"43 Underhill Avenue, A1 - Crown Heights, New York",3000,Condo,2 Beds | 1 Bath,Listing ID: 3868227,Brooklyn
"null, 491 Greene Avenue, 3 - Bedford - Stuyvesant, New York",3000,Condo,3 Beds | 1 Bath,Listing ID: 3782359,Brooklyn
"458 Fifth Avenue, A3 - Park Slope, New York",3000,Rental,1 Bed | 1 Bath,Listing ID: 3823676,Brooklyn
"75 16th Street, 1 - Park Slope, New York",3000,Rental,2 Beds | 1 Bath,Listing ID: 3889995,Brooklyn
"180 Sterling Pl, 16 - Park Slope, New York",3000,Condo,1 Bed | 1 Bath,Listing ID: 3892480,Brooklyn
"238 Wyckoff Avenue, 2R - Bushwick, New York",3000,Rental,2 Beds | 2 Baths,Listing ID: 3895871,Brooklyn
"488 Seventh Avenue, 3K - Park Slope, New York",3000,Rental,2 Beds | 1 Bath,Listing ID: 3637117,Brooklyn
"180 Nassau Street, 10B - Dumbo, New York",3000,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3648457,Brooklyn
"425 Monroe Street, 3 - Bedford - Stuyvesant, New York",3000,Rental,2 Beds | 2 Baths,Approximate Sq. Feet: 866,Brooklyn
"90 East 18TH Street, 4B - Ditmas Park, New York",2999,Rental,3 Beds | 1 Bath,Listing ID: 3797776,Brooklyn
"524 Metropolitan Avenue, 6 - Williamsburg, New York",2999,Rental,2 Beds | 1 Bath,Listing ID: 3883710,Brooklyn
"901 Grand Street, 2A - Williamsburg, New York",2998,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"186 Vernon Avenue - Bedford - Stuyvesant, New York",2995,Condo,Studio,"Approximate Sq. Feet: 2,520",Brooklyn
"456 9th Street, 3 - Park Slope, New York",2995,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"8701 Shore Rd, 544 - Bay Ridge, New York",2995,Cooperative,2 Beds | 1 Bath,Listing ID: 3792599,Brooklyn
"47 Monitor Street, 3 - Williamsburg, New York",2995,Multi-Family,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"287 Prospect Avenue, 6D - Park Slope, New York",2995,Rental,2 Beds | 2 Baths,Listing ID: 3889801,Brooklyn
"514 86th Street, 3 - Fort Hamilton, New York",2995,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"211 Eighth Avenue, B2 - Park Slope, New York",2995,Condo,1 Bed | 1 Bath,Listing ID: 3800919,Brooklyn
"720 Marcy Avenue, 1 - Bedford - Stuyvesant, New York",2995,Rental,3 Beds | 2 Baths,Listing ID: 3863986,Brooklyn
"488 Seventh Avenue, UNIT5C - Park Slope, New York",2995,Rental,1 Bed | 1 Bath,Listing ID: 3596589,Brooklyn
"50 North 5th Street, W6A - Williamsburg, New York",2995,"Condo, Doorman",Studio | 1 Bath,Listing ID: 3888952,Brooklyn
"315 Fourth Avenue, 4R - Park Slope, New York",2990,Rental,2 Beds | 1 Bath,Listing ID: 3886683,Brooklyn
"Level, 2 North 6th Pl, 7G - Williamsburg, New York",2989,Rental,Studio | 1 Bath,Approximate Sq. Feet: 500,Brooklyn
"1 North 4th Pl, 6H - Williamsburg, New York",2984,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 500,Brooklyn
"267 6th Street, 12A - Gowanus, New York",2980,Rental,1 Bed | 1 Bath,Listing ID: 3880277,Brooklyn
"Courthouse Apartments, 125 Court Street, 4NG - Brooklyn Heights, New York",2980,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 520,Brooklyn
"45 Hoyt Street, 9M - Downtown Brooklyn, New York",2980,Rental,Studio | 1 Bath,Listing ID: 3860545,Brooklyn
"415 Broadway, 2A - Williamsburg, New York",2979,Rental,2 Beds | 1 Bath,Listing ID: 3880757,Brooklyn
"61 Richardson Street, 1H - Williamsburg, New York",2975,Rental,Studio | 1 Bath,Approximate Sq. Feet: 648,Brooklyn
"The Eagle, 86 Fleet Pl, 19N - Downtown Brooklyn, New York",2955,Rental,Studio | 1 Bath,Approximate Sq. Feet: 487,Brooklyn
"196 Macon Street, 4SB - Stuyvesant Heights, New York",2950,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"834 Herkimer Street - Bedford - Stuyvesant, New York",2950,Condo,Studio,Listing ID: 3855287,Brooklyn
"237 Sullivan Street, 2F - Red Hook, New York",2950,Rental,Studio | 1 Bath,Approximate Sq. Feet: 400,Brooklyn
"196 Macon Street, 2ESB - Stuyvesant Heights, New York",2950,Rental,2 Beds | 1 Bath,Listing ID: 3825819,Brooklyn
"325 Sackett Street, 1 - Carroll Gardens, New York",2950,Rental,Studio | 1 Bath,Listing ID: 3871301,Brooklyn
"121 Dikeman Street, 3F - Red Hook, New York",2950,Multi-Family,1 Bed | 1 Bath | 1 Half Bath,Listing ID: 3847837,Brooklyn
"null, 390 Union Street, 3 - Carroll Gardens, New York",2950,Condo,1 Bed | 1 Bath,Listing ID: 3884864,Brooklyn
"80 METROPOLITAN, 80 Metropolitan Avenue, 4L - Williamsburg, New York",2950,"Condo, Doorman",Loft | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"585 Sixth Avenue, 1D - Park Slope, New York",2950,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"37 Montrose Avenue, 5F - Williamsburg, New York",2950,Rental,1 Bed | 1 Bath,Listing ID: 3870424,Brooklyn
"488A Seventh Avenue, 3 - Park Slope, New York",2950,Condo,3 Beds | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"100 Jay Street, 4J - Dumbo, New York",2950,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 582,Brooklyn
"271 Lenox Rd, 3B - East Flatbush, New York",2950,Condo,2 Beds | 1 Bath,Listing ID: 3870392,Brooklyn
"Courthouse Apartments, 125 Court Street, 8NK - Brooklyn Heights, New York",2950,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3882696,Brooklyn
"570 St Johns Pl, 220 - Crown Heights, New York",2937,Condo,1 Bed | 1 Bath,Listing ID: 3871369,Brooklyn
"Landing at the Bridge Park, Th, 15 Bridge Park Drive, 14D - Brooklyn Heights, New York",2914,Rental,1 Bed | 1 Bath,Listing ID: 3878237,Brooklyn
"Landing at the Bridge Park, Th, 15 Bridge Park Drive, 7B - Brooklyn Heights, New York",2914,Rental,1 Bed | 1 Bath,Listing ID: 3878232,Brooklyn
"21 India Street, S207 - Greenpoint, New York",2910,"Condo, Doorman",Studio | 1 Bath,Listing ID: 3865453,Brooklyn
"1684 Dean St - Brooklyn Other, New York",2900,Single Family Townhouse,3 Beds | 2 Baths,Approximate Exterior Sq. Ft: 2016 Sq Ft,Brooklyn
"527 Lincoln Pl, 504 - Crown Heights, New York",2900,Rental,1 Bed | 1 Bath,Listing ID: 3589714,Brooklyn
"100 PIONEER Street, #2 - Red Hook, New York",2900,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"1553 Pacific Street, 3 - Crown Heights, New York",2900,Rental,3 Beds | 1 Bath,Approximate Sq. Feet: 800 | Approximate Exterior Sq. Ft: 2400 Sq Ft,Brooklyn
"504 Myrtle Avenue, 70K - Clinton Hill, New York",2900,Rental,Studio | 1 Bath,Listing ID: 3885696,Brooklyn
"160 Wyckoff Avenue, 3L - Bushwick, New York",2900,Rental,2 Beds | 1 Bath,Listing ID: 3814477,Brooklyn
"The MYNT, 756 Myrtle Avenue, 3L - Bedford - Stuyvesant, New York",2900,Rental,2 Beds | 2 Baths,Listing ID: 3892884,Brooklyn
"The MYNT, 756 Myrtle Avenue, 2M - Bedford - Stuyvesant, New York",2900,Rental,2 Beds | 2 Baths,Listing ID: 3892885,Brooklyn
"436 Willoughby Avenue, 3 - Bedford - Stuyvesant, New York",2900,Multi-Family,2 Beds | 1 Bath,Listing ID: 3856962,Brooklyn
"18 East 7th Street, 1 - Windsor Terrace, New York",2900,Multi-Family,2 Beds | 1 Bath,Listing ID: 3885511,Brooklyn
"1260 Broadway, GROUNDFLOO - Stuyvesant Heights, New York",2900,Rental,Studio | 1 Bath,"Approximate Sq. Feet: 2,000",Brooklyn
"CLINTON HILL VILLAG, 963 Kent Avenue, E2 - Bedford - Stuyvesant, New York",2900,Condo,2 Beds | 2 Baths,Approximate Sq. Feet: 859,Brooklyn
"812 50th St, 2 - Sunset Park, New York",2899,Rental,4 Beds | 1 Bath,Listing ID: 3675484,Brooklyn
"126 Prospect Pl, 1 - Park Slope, New York",2895,Rental,2 Beds | 1 Bath,Listing ID: 3886908,Brooklyn
"382 Eastern Parkway, 5F - Crown Heights, New York",2895,Condo,1 Bed | 1 Bath,Listing ID: 3861498,Brooklyn
"227 Hancock Street, 2 - Bedford - Stuyvesant, New York",2895,Rental,2 Beds | 2 Baths,Listing ID: 3686409,Brooklyn
"2417 Albemarle Rd, 9D - Flatbush, New York",2889,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 37,929",Brooklyn
"308 Eckford Street, 5C - Williamsburg, New York",2888,Rental,Studio | 1 Bath,Listing ID: 3895677,Brooklyn
"223 Weirfield St, 1 - Bushwick, New York",2875,Condo,2 Beds | 2 Baths,Listing ID: 3783036,Brooklyn
"Ocean Avenue - Midwood, New York",2850,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,095",Brooklyn
"151 17th St, 3 - Greenwood, New York",2850,Rental,3 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"639 Fourth Avenue, 5D - Park Slope, New York",2850,Rental,2 Beds | 2 Baths,Listing ID: 3844432,Brooklyn
"430 Clinton Avenue, 5E - Clinton Hill, New York",2850,Condo,1 Bed | 1 Bath,Listing ID: 3783393,Brooklyn
"27 Vanderbilt Avenue, 2A - Fort Greene, New York",2850,Multi-Family,2 Beds | 1 Bath,Listing ID: 3835707,Brooklyn
"27 Vanderbilt Avenue, 3A - Fort Greene, New York",2850,Multi-Family,2 Beds | 1 Bath,Listing ID: 3835706,Brooklyn
"310 Fifth Avenue, 3L - Park Slope, New York",2850,Rental,1 Bed | 1 Bath,Listing ID: 3883466,Brooklyn
"645 Leonard Street, 2F - Greenpoint, New York",2850,Single Family Townhouse,1 Bed | 1 Bath,Listing ID: 3888549,Brooklyn
"475 4th Street, 1 - Park Slope, New York",2850,Multi-Family,1 Bed | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"100 Prospect Park West, 5B - Park Slope, New York",2850,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"488 Seventh Avenue, 11F - Park Slope, New York",2850,Rental,Studio | 1 Bath,Listing ID: 3879605,Brooklyn
"1 North 4th Pl, 12E - Williamsburg, New York",2842,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 538,Brooklyn
"246 BAINBRIDGE Street, 2 - Bedford - Stuyvesant, New York",2842,Rental,3 Beds | 1 Bath,Listing ID: 3858424,Brooklyn
"380 South 4th Street, 20 - East Williamsburg, New York",2841,Rental,2 Beds | 1 Bath,Listing ID: 3894142,Brooklyn
"946 Bushwick Avenue, B5 - Bushwick, New York",2840,Rental,2 Beds | 2 Baths,Approximate Sq. Feet: 748,Brooklyn
"99 Lafayette Avenue, 3G - Fort Greene, New York",2838,Rental,1 Bed | 1 Bath,Listing ID: 3890283,Brooklyn
"276 Suydam Street, 4A - Bushwick, New York",2835,Rental,2 Beds | 1 Bath,Listing ID: 3886103,Brooklyn
"City Point, 336 Flatbush Avenue Extension, 28S - Downtown Brooklyn, New York",2825,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 486,Brooklyn
"380 South 4th Street, 5 - East Williamsburg, New York",2818,Rental,2 Beds | 1 Bath,Listing ID: 3786791,Brooklyn
"461 Dean Street, 9D - Prospect Heights, New York",2803,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 440,Brooklyn
"60 Oceana Drive W, 8A - Bergen Beach, New York",2800,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,100",Brooklyn
"7724 13th Avenue - Bensonhurst, New York",2800,Rental,Studio,"Approximate Sq. Feet: 1,800 | Approximate Exterior Sq. Ft: 2000 Sq Ft",Brooklyn
"302 Bay 20 Street - Dyker Heights, New York",2800,Rental,2 Beds | 1 Bath | 1 Half Bath,Approximate Exterior Sq. Ft: 2500 Sq Ft,Brooklyn
"169 Prospect Park West, 1 - Park Slope, New York",2800,Rental,2 Beds | 1 Bath,Listing ID: 3812366,Brooklyn
"854 Greene Avenue, 3A - Bedford - Stuyvesant, New York",2800,Rental,3 Beds | 2 Baths,Listing ID: 3778456,Brooklyn
"446 St Johns Pl, C2 - Prospect Heights, New York",2800,Rental,2 Beds | 1 Bath,Listing ID: 3871772,Brooklyn
"138 Fifth Avenue, 4R - Park Slope, New York",2800,Rental,1 Bed | 1 Bath,Listing ID: 3828971,Brooklyn
"1428 Lincoln Pl, 2 - Crown Heights, New York",2800,Multi-Family,3 Beds | 2 Baths,Listing ID: 3634240,Brooklyn
"2902 Beverly Rd, 2F - Flatbush, New York",2800,Condo,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,100",Brooklyn
"11 Stagg Street, 2L - Williamsburg, New York",2800,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"The Williamsburg, 373 Wythe Avenue, 6E - Williamsburg, New York",2800,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3864789,Brooklyn
"1753 East 12th Street, PH3 - Homecrest, New York",2800,Single Family Townhouse,2 Beds | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 850,Brooklyn
"69 Kermit Pl, 1 - Windsor Terrace, New York",2800,Single Family Townhouse,2 Beds | 1 Bath,Listing ID: 3813163,Brooklyn
"null, 1035 Fulton Street, 3C - Clinton Hill, New York",2800,Condo,1 Bed | 1 Bath,Listing ID: 3871338,Brooklyn
"null, 250 19th Street, 2 - Park Slope, New York",2800,Condo,2 Beds | 1 Bath,Listing ID: 3881196,Brooklyn
"157 Norman Avenue, 2R - Greenpoint, New York",2800,Rental,1 Bed | 1 Bath,Listing ID: 3890839,Brooklyn
"254 Wyckoff Street, 2L - Boerum Hill, New York",2800,Multi-Family,1 Bed | 1 Bath,Listing ID: 3847430,Brooklyn
"768 Union Street, 4A - Park Slope, New York",2800,Rental,1 Bed | 1 Bath,Listing ID: 3869932,Brooklyn
"1285 Fulton Street, 2L - Bedford - Stuyvesant, New York",2800,Condo,2 Beds | 1 Bath,Listing ID: 3767812,Brooklyn
"356 State Street, 1D - Brooklyn Heights, New York",2800,Rental,1 Bed | 1 Bath,Listing ID: 3892055,Brooklyn
"109 Vanderbilt Street, 2 - Windsor Terrace, New York",2800,Multi-Family,2 Beds | 1 Bath,Listing ID: 3799918,Brooklyn
"339 2nd Street, 2L - Brooklyn, New York",2800,Rental,2 Beds | 1 Bath,Listing ID: 4952288,Brooklyn
"339 2nd Street, 2L - Park Slope, New York",2800,Rental,2 Beds | 1 Bath,Listing ID: 3830490,Brooklyn
"139 Montague Street, 4R - Brooklyn Heights, New York",2800,Rental,Studio | 1 Bath,Listing ID: 3841065,Brooklyn
"1285 Fulton Street, 3L - Bedford - Stuyvesant, New York",2800,Condo,4 Beds | 1 Bath,Listing ID: 3887417,Brooklyn
"39 Argyle Rd, 4A - Ditmas Park, New York",2800,Rental,3 Beds | 1 Bath,Listing ID: 3871727,Brooklyn
"628 President Street, 2 - Park Slope, New York",2800,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"1 Verona Pl, GARDEN - Bedford - Stuyvesant, New York",2800,Rental,1 Bed | 1 Bath,Listing ID: 3887279,Brooklyn
"276 Suydam Street, 3A - Bushwick, New York",2800,Rental,2 Beds | 1 Bath,Listing ID: 3869315,Brooklyn
"356 State Street, 1D - Brooklyn, New York",2800,Rental,1 Bed | 1 Bath,Listing ID: 5008076,Brooklyn
"385 Vernon Avenue, 3D - Bushwick, New York",2799,Rental,3 Beds | 1 Bath,Listing ID: 3894299,Brooklyn
"43 Cumberland Street, 3L - Fort Greene, New York",2799,Multi-Family,2 Beds | 2 Baths,Listing ID: 3887221,Brooklyn
"266 Washington Avenue, C9 - Clinton Hill, New York",2796,Rental,2 Beds | 1 Bath,Listing ID: 3860210,Brooklyn
"96 Steuben Street, 7B - Clinton Hill, New York",2796,Condo,1 Bed | 1 Bath,Listing ID: 3874235,Brooklyn
"310 Cumberland Street, 3 - Fort Greene, New York",2795,Multi-Family,1 Bed | 1 Bath,Listing ID: 3895857,Brooklyn
"Clover House, 107 Columbia Hts, 10A - Brooklyn Heights, New York",2775,Rental,Studio | 1 Bath,Approximate Sq. Feet: 418,Brooklyn
"21 Adelphi Street, 3R - Clinton Hill, New York",2775,Rental,2 Beds | 1 Bath,Listing ID: 3881751,Brooklyn
"420 Kent Avenue, 4160B - Williamsburg, New York",2770,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3885700,Brooklyn
"5 4th Street, 1L - Carroll Gardens, New York",2756,Rental,1 Bed | 1 Bath,Listing ID: 3885507,Brooklyn
"126 Herkimer Street, 9 - Bedford - Stuyvesant, New York",2755,Rental,2 Beds | 1 Bath,Listing ID: 3871913,Brooklyn
"2812 Kings Highway, 2A - Midwood, New York",2750,Rental,2 Beds | 2 Baths,Listing ID: 3769069,Brooklyn
"1640 East 48th Street, 1 - Flatlands, New York",2750,Rental,4 Beds | 1 Bath,Listing ID: 3173831,Brooklyn
"1998 Fulton Street, GARDEN - Bedford - Stuyvesant, New York",2750,Rental,Studio | 1 Bath,Listing ID: 3461327,Brooklyn
"314 KENT Avenue, 520 - Williamsburg, New York",2750,Rental,1 Bed | 1 Bath,Listing ID: 3845169,Brooklyn
"939 Putnam Avenue, 3 - Bedford - Stuyvesant, New York",2750,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"504 Myrtle Avenue, 40X - Clinton Hill, New York",2750,Rental,Studio | 1 Bath,Listing ID: 3888944,Brooklyn
"298 WEIRFIELD Street, 2 - Bushwick, New York",2750,Rental,3 Beds | 2 Baths,Listing ID: 3892121,Brooklyn
"671 Evergreen Avenue, 1 - Bushwick, New York",2750,Condo,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"252 12th Street, 3D - Park Slope, New York",2750,Rental,2 Beds | 1 Bath,Listing ID: 3865804,Brooklyn
"473 Lexington Avenue, TWNH - Bedford - Stuyvesant, New York",2750,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 2,400",Brooklyn
"268 9th Street, 4 - Park Slope, New York",2750,Multi-Family,1 Bed | 1 Bath,Listing ID: 3798105,Brooklyn
"107 Boerum Pl, 8 - Cobble Hill, New York",2750,Rental,1 Bed | 1 Bath,Listing ID: 3894141,Brooklyn
"125 Bergen Street, 2C - Boerum Hill, New York",2750,Condo,1 Bed | 1 Bath,Listing ID: 3881528,Brooklyn
"Clover House, 107 Columbia Hts, 4H - Brooklyn Heights, New York",2750,Rental,Studio | 1 Bath,Approximate Sq. Feet: 427,Brooklyn
"1045 Sterling Pl, 1C - Crown Heights, New York",2750,Rental,2 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"ISHI, 542 St Marks Avenue, 103 - Bedford - Stuyvesant, New York",2750,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 655,Brooklyn
"The Lincoln Apartments, 510 Flatbush Avenue, 4C - Prospect-Lefferts Gardens, New York",2733,Condo,2 Beds | 1 Bath,Listing ID: 3861969,Brooklyn
"The Lincoln Apartments, 510 Flatbush Avenue, 3A - Prospect-Lefferts Gardens, New York",2733,Condo,2 Beds | 1 Bath,Listing ID: 3861968,Brooklyn
"The Lincoln Apartments, 510 Flatbush Avenue, 8B - Prospect-Lefferts Gardens, New York",2733,Condo,2 Beds | 1 Bath,Listing ID: 3861967,Brooklyn
"1 North 4th Pl, 7A - Williamsburg, New York",2732,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 578,Brooklyn
"203 30th Street, O - Greenwood, New York",2725,Condo,3 Beds | 1 Bath,Listing ID: 3885314,Brooklyn
"The Giovanni, 81 Fleet Pl, 9K - Fort Greene, New York",2723,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 493,Brooklyn
"Landing at the Bridge Park, Th, 15 Bridge Park Drive, 13F - Brooklyn Heights, New York",2720,Rental,Studio | 1 Bath,Listing ID: 3881329,Brooklyn
"Landing at the Bridge Park, Th, 15 Bridge Park Drive, 11K - Brooklyn Heights, New York",2720,Rental,Studio | 1 Bath,Listing ID: 3881328,Brooklyn
"Landing at the Bridge Park, Th, 15 Bridge Park Drive, 11J - Brooklyn Heights, New York",2720,Rental,Studio | 1 Bath,Listing ID: 3878234,Brooklyn
"180 Montague, 180 Montague Street, 30C - Brooklyn Heights, New York",2720,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 396,Brooklyn
"180 Montague, 180 Montague Street, 31C - Brooklyn Heights, New York",2715,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 396,Brooklyn
"159 Engert Avenue, 2 - Greenpoint, New York",2700,Rental,1 Bed | 1 Bath,Listing ID: 3546268,Brooklyn
"933 Metropolitan Avenue, 1 - Williamsburg, New York",2700,Rental,3 Beds | 1 Bath,Listing ID: 3682297,Brooklyn
"535 Graham Avenue, 1 - Greenpoint, New York",2700,Rental,3 Beds | 1 Bath,Listing ID: 3682299,Brooklyn
"77 Dikeman Street, #3 - Red Hook, New York",2700,Rental,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"1152 Dean St, 1 - Crown Heights, New York",2700,Rental,2 Beds | 1 Bath,Listing ID: 3711241,Brooklyn
